System Epoch,E4 Epoch,Corrected Epoch,Value,
1668571547228,1668571547898,1668571548508,1.5516,
1668571548733,1668571548148,1668571548758,1.5477,
1668571548733,1668571548398,1668571549008,1.5426,
1668571548735,1668571548648,1668571549258,1.5375,
1668571548735,1668571548898,1668571549508,1.5311,
1668571548735,1668571549148,1668571549758,1.5221,
1668571548735,1668571549398,1668571550008,1.5195,
1668571550220,1668571549648,1668571550258,1.5195,
1668571550220,1668571549898,1668571550508,1.5183,
1668571550221,1668571550148,1668571550758,1.5195,
1668571550221,1668571550398,1668571551008,1.5183,
1668571550221,1668571550648,1668571551258,1.5144,
1668571550221,1668571550898,1668571551508,1.5093,
1668571551727,1668571551148,1668571551758,1.5080,
1668571551727,1668571551398,1668571552008,1.5055,
1668571551728,1668571551648,1668571552258,1.5029,
1668571551728,1668571551898,1668571552508,1.4991,
1668571551728,1668571552148,1668571552758,1.4939,
1668571551728,1668571552398,1668571553008,1.4952,
1668571553278,1668571552648,1668571553258,1.4914,
1668571553278,1668571552898,1668571553508,1.4978,
1668571553280,1668571553148,1668571553758,1.4991,
1668571553280,1668571553398,1668571554008,1.5003,
1668571553280,1668571553648,1668571554258,1.4965,
1668571553280,1668571553898,1668571554508,1.4939,
1668571554719,1668571554148,1668571554758,1.4914,
1668571554720,1668571554398,1668571555008,1.4875,
1668571554720,1668571554648,1668571555258,1.4888,
1668571554720,1668571554898,1668571555508,1.4888,
1668571554720,1668571555148,1668571555758,1.5003,
1668571554720,1668571555398,1668571556008,1.5080,
1668571556249,1668571555648,1668571556258,1.5234,
1668571556250,1668571555898,1668571556508,1.5388,
1668571556250,1668571556148,1668571556758,1.5503,
1668571556250,1668571556398,1668571557008,1.5541,
1668571556250,1668571556648,1668571557258,1.5605,
1668571556250,1668571556898,1668571557508,1.5605,
1668571557734,1668571557148,1668571557758,1.5567,
1668571557734,1668571557398,1668571558008,1.5503,
1668571557735,1668571557648,1668571558258,1.5439,
1668571557735,1668571557898,1668571558508,1.5388,
1668571557735,1668571558148,1668571558758,1.5349,
1668571557735,1668571558398,1668571559008,1.5311,
1668571559219,1668571558648,1668571559258,1.5259,
1668571559223,1668571558898,1668571559508,1.5247,
1668571559223,1668571559148,1668571559758,1.5311,
1668571559223,1668571559398,1668571560008,1.5336,
1668571559223,1668571559648,1668571560258,1.5349,
1668571559223,1668571559898,1668571560508,1.5336,
1668571560727,1668571560148,1668571560758,1.5298,
1668571560727,1668571560398,1668571561008,1.5247,
1668571560727,1668571560648,1668571561258,1.5247,
1668571560727,1668571560898,1668571561508,1.5234,
1668571560727,1668571561148,1668571561758,1.5221,
1668571560727,1668571561398,1668571562008,1.5195,
1668571562234,1668571561648,1668571562258,1.5170,
1668571562234,1668571561898,1668571562508,1.5170,
1668571562235,1668571562148,1668571562758,1.5170,
1668571562235,1668571562398,1668571563008,1.5106,
1668571562235,1668571562648,1668571563258,1.5067,
1668571562235,1668571562898,1668571563508,1.5067,
1668571563719,1668571563148,1668571563758,1.5042,
1668571563719,1668571563398,1668571564008,1.5016,
1668571563720,1668571563648,1668571564258,1.4991,
1668571563720,1668571563898,1668571564508,1.4978,
1668571563720,1668571564148,1668571564758,1.4952,
1668571563720,1668571564398,1668571565008,1.4978,
1668571565228,1668571564648,1668571565258,1.4939,
1668571565228,1668571564898,1668571565508,1.4939,
1668571565229,1668571565148,1668571565758,1.4926,
1668571565229,1668571565398,1668571566008,1.4926,
1668571565229,1668571565648,1668571566258,1.4901,
1668571565229,1668571565898,1668571566508,1.4837,
1668571566734,1668571566148,1668571566758,1.4850,
1668571566734,1668571566398,1668571567008,1.4862,
1668571566735,1668571566648,1668571567258,1.4811,
1668571566735,1668571566898,1668571567508,1.4798,
1668571566735,1668571567148,1668571567758,1.4760,
1668571566735,1668571567398,1668571568008,1.4734,
1668571568219,1668571567648,1668571568258,1.4722,
1668571568219,1668571567898,1668571568508,1.4683,
1668571568220,1668571568148,1668571568758,1.4657,
1668571568220,1668571568398,1668571569008,1.4606,
1668571568220,1668571568648,1668571569258,1.4632,
1668571568220,1668571568898,1668571569508,1.4632,
1668571569728,1668571569148,1668571569758,1.4555,
1668571569729,1668571569398,1668571570008,1.4581,
1668571569729,1668571569648,1668571570258,1.4555,
1668571569729,1668571569898,1668571570508,1.4529,
1668571569729,1668571570148,1668571570758,1.4632,
1668571569729,1668571570398,1668571571008,1.4529,
1668571571235,1668571570648,1668571571258,1.4478,
1668571571235,1668571570898,1668571571508,1.4440,
1668571571236,1668571571148,1668571571758,1.4465,
1668571571236,1668571571398,1668571572008,1.4401,
1668571571236,1668571571648,1668571572258,1.4401,
1668571571236,1668571571898,1668571572508,1.4389,
1668571572719,1668571572148,1668571572758,1.4389,
1668571572719,1668571572398,1668571573008,1.4389,
1668571572720,1668571572648,1668571573258,1.4401,
1668571572720,1668571572898,1668571573508,1.4414,
1668571572720,1668571573148,1668571573758,1.4414,
1668571572720,1668571573398,1668571574008,1.4440,
1668571574227,1668571573648,1668571574258,1.4389,
1668571574227,1668571573898,1668571574508,1.4414,
1668571574228,1668571574148,1668571574758,1.4427,
1668571574228,1668571574398,1668571575008,1.4376,
1668571574228,1668571574648,1668571575258,1.4376,
1668571574228,1668571574898,1668571575508,1.4401,
1668571575758,1668571575148,1668571575758,1.4401,
1668571575758,1668571575398,1668571576008,1.4389,
1668571575759,1668571575648,1668571576258,1.4389,
1668571575759,1668571575898,1668571576508,1.4363,
1668571575759,1668571576148,1668571576758,1.4389,
1668571575759,1668571576398,1668571577008,1.4337,
1668571577221,1668571576648,1668571577258,1.4312,
1668571577221,1668571576898,1668571577508,1.4273,
1668571577222,1668571577148,1668571577758,1.4324,
1668571577222,1668571577398,1668571578008,1.4299,
1668571577222,1668571577648,1668571578258,1.4337,
1668571577222,1668571577898,1668571578508,1.4337,
1668571578727,1668571578148,1668571578758,1.4337,
1668571578729,1668571578398,1668571579008,1.4427,
1668571578731,1668571578648,1668571579258,1.4350,
1668571578731,1668571578898,1668571579508,1.4350,
1668571578731,1668571579148,1668571579758,1.4350,
1668571578731,1668571579398,1668571580008,1.4337,
1668571580234,1668571579648,1668571580258,1.4324,
1668571580235,1668571579898,1668571580508,1.4299,
1668571580235,1668571580148,1668571580758,1.4312,
1668571580235,1668571580398,1668571581008,1.4273,
1668571580235,1668571580648,1668571581258,1.4273,
1668571580235,1668571580898,1668571581508,1.4273,
1668571581721,1668571581148,1668571581758,1.4260,
1668571581721,1668571581398,1668571582008,1.4209,
1668571581721,1668571581648,1668571582258,1.4196,
1668571581721,1668571581898,1668571582508,1.4171,
1668571581721,1668571582148,1668571582758,1.4171,
1668571581721,1668571582398,1668571583008,1.4120,
1668571583227,1668571582898,1668571583508,1.4055,
1668571583227,1668571582648,1668571583258,1.4081,
1668571583228,1668571583148,1668571583758,1.4055,
1668571583228,1668571583398,1668571584008,1.4055,
1668571583228,1668571583648,1668571584258,1.4017,
1668571583228,1668571583898,1668571584508,1.3991,
1668571584735,1668571584148,1668571584758,1.3991,
1668571584735,1668571584398,1668571585008,1.3991,
1668571584736,1668571584648,1668571585258,1.3991,
1668571584736,1668571584898,1668571585508,1.3953,
1668571584736,1668571585148,1668571585758,1.3940,
1668571584736,1668571585398,1668571586008,1.3927,
1668571586219,1668571585648,1668571586258,1.3902,
1668571586219,1668571585898,1668571586508,1.3889,
1668571586220,1668571586148,1668571586758,1.3940,
1668571586220,1668571586398,1668571587008,1.3889,
1668571586220,1668571586648,1668571587258,1.3838,
1668571586220,1668571586898,1668571587508,1.3825,
1668571587728,1668571587148,1668571587758,1.3799,
1668571587728,1668571587398,1668571588008,1.3748,
1668571587729,1668571587648,1668571588258,1.3748,
1668571587729,1668571587898,1668571588508,1.3722,
1668571587729,1668571588148,1668571588758,1.3735,
1668571587729,1668571588398,1668571589008,1.3774,
1668571589212,1668571588898,1668571589508,1.3863,
1668571589213,1668571588648,1668571589258,1.3774,
1668571589213,1668571589148,1668571589758,1.3915,
1668571589213,1668571589398,1668571590008,1.3991,
1668571589213,1668571589648,1668571590258,1.4055,
1668571589213,1668571589898,1668571590508,1.4120,
1668571590744,1668571590148,1668571590758,1.4120,
1668571590744,1668571590398,1668571591008,1.4107,
1668571590745,1668571590648,1668571591258,1.4107,
1668571590745,1668571590898,1668571591508,1.4081,
1668571590745,1668571591148,1668571591758,1.4030,
1668571590745,1668571591398,1668571592008,1.4017,
1668571592227,1668571591648,1668571592258,1.4030,
1668571592228,1668571591898,1668571592508,1.3991,
1668571592228,1668571592148,1668571592758,1.3966,
1668571592228,1668571592398,1668571593008,1.3966,
1668571592228,1668571592648,1668571593258,1.3915,
1668571592228,1668571592898,1668571593508,1.3889,
1668571593713,1668571593148,1668571593758,1.3863,
1668571593713,1668571593398,1668571594008,1.3799,
1668571593715,1668571593648,1668571594258,1.3786,
1668571593715,1668571593898,1668571594508,1.3748,
1668571593715,1668571594148,1668571594758,1.3722,
1668571593715,1668571594398,1668571595008,1.3710,
1668571595242,1668571594898,1668571595508,1.3671,
1668571595242,1668571594648,1668571595258,1.3722,
1668571595243,1668571595148,1668571595758,1.3658,
1668571595243,1668571595398,1668571596008,1.3582,
1668571595243,1668571595648,1668571596258,1.3556,
1668571595243,1668571595898,1668571596508,1.3543,
1668571596727,1668571596148,1668571596758,1.3530,
1668571596728,1668571596648,1668571597258,1.3479,
1668571596728,1668571596898,1668571597508,1.3479,
1668571596728,1668571597148,1668571597758,1.3415,
1668571596728,1668571597398,1668571598008,1.3389,
1668571596727,1668571596398,1668571597008,1.3492,
1668571598235,1668571597648,1668571598258,1.3415,
1668571598235,1668571597898,1668571598508,1.3415,
1668571598236,1668571598148,1668571598758,1.3364,
1668571598236,1668571598398,1668571599008,1.3325,
1668571598236,1668571598648,1668571599258,1.3249,
1668571598236,1668571598898,1668571599508,1.3236,
1668571599721,1668571599148,1668571599758,1.3223,
1668571599721,1668571599398,1668571600008,1.3197,
1668571599722,1668571599648,1668571600258,1.3172,
1668571599722,1668571599898,1668571600508,1.3120,
1668571599722,1668571600148,1668571600758,1.3095,
1668571599722,1668571600398,1668571601008,1.3056,
1668571601228,1668571600648,1668571601258,1.3018,
1668571601228,1668571600898,1668571601508,1.2954,
1668571601228,1668571601148,1668571601758,1.2928,
1668571601228,1668571601398,1668571602008,1.2890,
1668571601228,1668571601648,1668571602258,1.2851,
1668571601228,1668571601898,1668571602508,1.2877,
1668571602757,1668571602148,1668571602758,1.2839,
1668571602757,1668571602398,1668571603008,1.2800,
1668571602758,1668571602648,1668571603258,1.2826,
1668571602758,1668571602898,1668571603508,1.2826,
1668571602758,1668571603148,1668571603758,1.2787,
1668571602758,1668571603398,1668571604008,1.2775,
1668571604219,1668571603648,1668571604258,1.2736,
1668571604219,1668571603898,1668571604508,1.2736,
1668571604221,1668571604148,1668571604758,1.2672,
1668571604221,1668571604398,1668571605008,1.2672,
1668571604221,1668571604648,1668571605258,1.2647,
1668571604221,1668571604898,1668571605508,1.2621,
1668571605728,1668571605148,1668571605758,1.2582,
1668571605728,1668571605398,1668571606008,1.2570,
1668571605729,1668571605648,1668571606258,1.2544,
1668571605729,1668571605898,1668571606508,1.2506,
1668571605729,1668571606148,1668571606758,1.2493,
1668571605729,1668571606398,1668571607008,1.2467,
1668571607212,1668571606648,1668571607258,1.2429,
1668571607212,1668571606898,1668571607508,1.2390,
1668571607213,1668571607148,1668571607758,1.2378,
1668571607213,1668571607398,1668571608008,1.2339,
1668571607213,1668571607648,1668571608258,1.2301,
1668571607213,1668571607898,1668571608508,1.2288,
1668571608720,1668571608148,1668571608758,1.2262,
1668571608720,1668571608398,1668571609008,1.2224,
1668571608721,1668571608648,1668571609258,1.2249,
1668571608721,1668571608898,1668571609508,1.2249,
1668571608721,1668571609148,1668571609758,1.2262,
1668571608721,1668571609398,1668571610008,1.2262,
1668571610227,1668571609648,1668571610258,1.2262,
1668571610227,1668571609898,1668571610508,1.2249,
1668571610228,1668571610148,1668571610758,1.2313,
1668571610228,1668571610398,1668571611008,1.2249,
1668571610228,1668571610648,1668571611258,1.2249,
1668571610228,1668571610898,1668571611508,1.2224,
1668571611712,1668571611148,1668571611758,1.2147,
1668571611712,1668571611398,1668571612008,1.2121,
1668571611714,1668571611648,1668571612258,1.2083,
1668571611714,1668571611898,1668571612508,1.2045,
1668571611714,1668571612148,1668571612758,1.2070,
1668571611714,1668571612398,1668571613008,1.2083,
1668571613220,1668571612648,1668571613258,1.2096,
1668571613220,1668571612898,1668571613508,1.2121,
1668571613221,1668571613148,1668571613758,1.2134,
1668571613221,1668571613398,1668571614008,1.2160,
1668571613221,1668571613648,1668571614258,1.2160,
1668571613221,1668571613898,1668571614508,1.2173,
1668571614729,1668571614148,1668571614758,1.2121,
1668571614729,1668571614398,1668571615008,1.2109,
1668571614731,1668571614648,1668571615258,1.2070,
1668571614731,1668571614898,1668571615508,1.2109,
1668571614731,1668571615148,1668571615758,1.2121,
1668571614731,1668571615398,1668571616008,1.2121,
1668571616213,1668571615648,1668571616258,1.2109,
1668571616213,1668571615898,1668571616508,1.2121,
1668571616214,1668571616148,1668571616758,1.2096,
1668571616214,1668571616398,1668571617008,1.2083,
1668571616214,1668571616648,1668571617258,1.2057,
1668571616214,1668571616898,1668571617508,1.1980,
1668571617743,1668571617148,1668571617758,1.1980,
1668571617743,1668571617398,1668571618008,1.1904,
1668571617745,1668571617648,1668571618258,1.1865,
1668571617745,1668571617898,1668571618508,1.1814,
1668571617745,1668571618148,1668571618758,1.1763,
1668571617745,1668571618398,1668571619008,1.1737,
1668571619228,1668571618648,1668571619258,1.1711,
1668571619228,1668571618898,1668571619508,1.1673,
1668571619229,1668571619148,1668571619758,1.1673,
1668571619229,1668571619398,1668571620008,1.1622,
1668571619229,1668571619648,1668571620258,1.1596,
1668571619229,1668571619898,1668571620508,1.1571,
1668571620713,1668571620148,1668571620758,1.1558,
1668571620713,1668571620398,1668571621008,1.1609,
1668571620714,1668571620648,1668571621258,1.1558,
1668571620714,1668571620898,1668571621508,1.1494,
1668571620714,1668571621148,1668571621758,1.1494,
1668571620714,1668571621398,1668571622008,1.1481,
1668571622220,1668571621648,1668571622258,1.1430,
1668571622220,1668571621898,1668571622508,1.1404,
1668571622221,1668571622148,1668571622758,1.1443,
1668571622221,1668571622398,1668571623008,1.1404,
1668571622221,1668571622648,1668571623258,1.1404,
1668571622221,1668571622898,1668571623508,1.1417,
1668571623728,1668571623148,1668571623758,1.1455,
1668571623728,1668571623398,1668571624008,1.1455,
1668571623729,1668571623648,1668571624258,1.1519,
1668571623729,1668571623898,1668571624508,1.1532,
1668571623729,1668571624148,1668571624758,1.1558,
1668571623729,1668571624398,1668571625008,1.1558,
1668571625213,1668571624898,1668571625508,1.1737,
1668571625213,1668571624648,1668571625258,1.1622,
1668571625214,1668571625148,1668571625758,1.1827,
1668571625214,1668571625398,1668571626008,1.1852,
1668571625214,1668571625648,1668571626258,1.1878,
1668571625214,1668571625898,1668571626508,1.1904,
1668571626720,1668571626148,1668571626758,1.1904,
1668571626722,1668571626398,1668571627008,1.1878,
1668571626723,1668571626648,1668571627258,1.1878,
1668571626723,1668571626898,1668571627508,1.1878,
1668571626723,1668571627148,1668571627758,1.1865,
1668571626723,1668571627398,1668571628008,1.1827,
1668571628228,1668571627648,1668571628258,1.1776,
1668571628228,1668571627898,1668571628508,1.1686,
1668571628229,1668571628148,1668571628758,1.1660,
1668571628229,1668571628398,1668571629008,1.1647,
1668571628229,1668571628648,1668571629258,1.1660,
1668571628229,1668571628898,1668571629508,1.1750,
1668571629713,1668571629148,1668571629758,1.1776,
1668571629713,1668571629398,1668571630008,1.1904,
1668571629713,1668571629648,1668571630258,1.2019,
1668571629713,1668571629898,1668571630508,1.2070,
1668571629713,1668571630148,1668571630758,1.2057,
1668571629713,1668571630398,1668571631008,1.2057,
1668571631221,1668571630648,1668571631258,1.2045,
1668571631221,1668571630898,1668571631508,1.2045,
1668571631222,1668571631148,1668571631758,1.2019,
1668571631222,1668571631398,1668571632008,1.1980,
1668571631222,1668571631648,1668571632258,1.1980,
1668571631222,1668571631898,1668571632508,1.1929,
1668571632727,1668571632398,1668571633008,1.1878,
1668571632727,1668571632148,1668571632758,1.1916,
1668571632728,1668571632648,1668571633258,1.1852,
1668571632728,1668571632898,1668571633508,1.1814,
1668571632728,1668571633148,1668571633758,1.1763,
1668571632728,1668571633398,1668571634008,1.1750,
1668571634213,1668571633648,1668571634258,1.1724,
1668571634213,1668571633898,1668571634508,1.1699,
1668571634214,1668571634148,1668571634758,1.1724,
1668571634214,1668571634398,1668571635008,1.1737,
1668571634214,1668571634648,1668571635258,1.1711,
1668571634214,1668571634898,1668571635508,1.1711,
1668571635720,1668571635148,1668571635758,1.1711,
1668571635720,1668571635398,1668571636008,1.1699,
1668571635721,1668571635648,1668571636258,1.1737,
1668571635721,1668571635898,1668571636508,1.1724,
1668571635721,1668571636148,1668571636758,1.1763,
1668571635721,1668571636398,1668571637008,1.1776,
1668571637229,1668571636648,1668571637258,1.1916,
1668571637229,1668571636898,1668571637508,1.2006,
1668571637229,1668571637148,1668571637758,1.2160,
1668571637229,1668571637398,1668571638008,1.2249,
1668571637229,1668571637648,1668571638258,1.2352,
1668571637229,1668571637898,1668571638508,1.2365,
1668571638713,1668571638148,1668571638758,1.2403,
1668571638713,1668571638398,1668571639008,1.2416,
1668571638714,1668571638648,1668571639258,1.2390,
1668571638714,1668571638898,1668571639508,1.2339,
1668571638714,1668571639148,1668571639758,1.2288,
1668571638714,1668571639398,1668571640008,1.2237,
1668571640220,1668571639648,1668571640258,1.2173,
1668571640220,1668571639898,1668571640508,1.2160,
1668571640221,1668571640148,1668571640758,1.2121,
1668571640221,1668571640398,1668571641008,1.2109,
1668571640221,1668571640648,1668571641258,1.2121,
1668571640221,1668571640898,1668571641508,1.2160,
1668571641728,1668571641148,1668571641758,1.2198,
1668571641728,1668571641398,1668571642008,1.2275,
1668571641728,1668571641648,1668571642258,1.2275,
1668571641728,1668571641898,1668571642508,1.2262,
1668571641728,1668571642148,1668571642758,1.2198,
1668571641728,1668571642398,1668571643008,1.2249,
1668571643214,1668571642648,1668571643258,1.2237,
1668571643214,1668571642898,1668571643508,1.2326,
1668571643215,1668571643148,1668571643758,1.2390,
1668571643215,1668571643398,1668571644008,1.2403,
1668571643215,1668571643648,1668571644258,1.2416,
1668571643215,1668571643898,1668571644508,1.2429,
1668571644721,1668571644148,1668571644758,1.2365,
1668571644721,1668571644398,1668571645008,1.2326,
1668571644721,1668571644648,1668571645258,1.2339,
1668571644721,1668571644898,1668571645508,1.2301,
1668571644721,1668571645148,1668571645758,1.2262,
1668571644721,1668571645398,1668571646008,1.2237,
1668571646228,1668571645648,1668571646258,1.2185,
1668571646228,1668571645898,1668571646508,1.2211,
1668571646229,1668571646148,1668571646758,1.2198,
1668571646229,1668571646398,1668571647008,1.2160,
1668571646229,1668571646648,1668571647258,1.2109,
1668571646229,1668571646898,1668571647508,1.2160,
1668571647714,1668571647148,1668571647758,1.2173,
1668571647714,1668571647398,1668571648008,1.2134,
1668571647715,1668571647648,1668571648258,1.2160,
1668571647715,1668571647898,1668571648508,1.2121,
1668571647715,1668571648148,1668571648758,1.2109,
1668571647715,1668571648398,1668571649008,1.2096,
1668571649243,1668571648648,1668571649258,1.2032,
1668571649243,1668571648898,1668571649508,1.1993,
1668571649244,1668571649148,1668571649758,1.2019,
1668571649244,1668571649398,1668571650008,1.2083,
1668571649244,1668571649648,1668571650258,1.2352,
1668571649244,1668571649898,1668571650508,1.2634,
1668571650728,1668571650148,1668571650758,1.2954,
1668571650729,1668571650398,1668571651008,1.3287,
1668571650730,1668571650648,1668571651258,1.3633,
1668571650730,1668571650898,1668571651508,1.3799,
1668571650730,1668571651148,1668571651758,1.3966,
1668571650730,1668571651398,1668571652008,1.4107,
1668571652213,1668571651648,1668571652258,1.4120,
1668571652213,1668571651898,1668571652508,1.4107,
1668571652214,1668571652148,1668571652758,1.4055,
1668571652214,1668571652398,1668571653008,1.4017,
1668571652214,1668571652648,1668571653258,1.3991,
1668571652214,1668571652898,1668571653508,1.3966,
1668571653721,1668571653148,1668571653758,1.3953,
1668571653721,1668571653398,1668571654008,1.3979,
1668571653723,1668571653648,1668571654258,1.3915,
1668571653723,1668571653898,1668571654508,1.3851,
1668571653723,1668571654148,1668571654758,1.3786,
1668571653723,1668571654398,1668571655008,1.3748,
1668571655229,1668571654648,1668571655258,1.3671,
1668571655229,1668571654898,1668571655508,1.3594,
1668571655229,1668571655148,1668571655758,1.3543,
1668571655229,1668571655398,1668571656008,1.3441,
1668571655229,1668571655648,1668571656258,1.3428,
1668571655229,1668571655898,1668571656508,1.3415,
1668571656714,1668571656148,1668571656758,1.3364,
1668571656714,1668571656398,1668571657008,1.3313,
1668571656714,1668571656648,1668571657258,1.3313,
1668571656714,1668571656898,1668571657508,1.3236,
1668571656714,1668571657148,1668571657758,1.3249,
1668571656714,1668571657398,1668571658008,1.3223,
1668571658221,1668571657648,1668571658258,1.3236,
1668571658221,1668571657898,1668571658508,1.3274,
1668571658221,1668571658148,1668571658758,1.3492,
1668571658221,1668571658398,1668571659008,1.3646,
1668571658221,1668571658648,1668571659258,1.3889,
1668571658221,1668571658898,1668571659508,1.4043,
1668571659728,1668571659148,1668571659758,1.4209,
1668571659728,1668571659398,1668571660008,1.4427,
1668571659729,1668571659648,1668571660258,1.4786,
1668571659729,1668571659898,1668571660508,1.5285,
1668571659729,1668571660148,1668571660758,1.5823,
1668571659729,1668571660398,1668571661008,1.6246,
1668571661213,1668571660648,1668571661258,1.6540,
1668571661215,1668571661148,1668571661758,1.7181,
1668571661215,1668571661398,1668571662008,1.7424,
1668571661215,1668571661648,1668571662258,1.7642,
1668571661215,1668571661898,1668571662508,1.7744,
1668571661214,1668571660898,1668571661508,1.6873,
1668571662720,1668571662148,1668571662758,1.7770,
1668571662720,1668571662398,1668571663008,1.7744,
1668571662722,1668571662648,1668571663258,1.7642,
1668571662722,1668571662898,1668571663508,1.7552,
1668571662722,1668571663148,1668571663758,1.7399,
1668571662722,1668571663398,1668571664008,1.7335,
1668571664230,1668571663648,1668571664258,1.7181,
1668571664230,1668571663898,1668571664508,1.7040,
1668571664231,1668571664148,1668571664758,1.6925,
1668571664231,1668571664398,1668571665008,1.6873,
1668571664231,1668571664648,1668571665258,1.6797,
1668571664231,1668571664898,1668571665508,1.6681,
1668571665759,1668571665148,1668571665758,1.6592,
1668571665759,1668571665398,1668571666008,1.6566,
1668571665760,1668571665648,1668571666258,1.6515,
1668571665760,1668571665898,1668571666508,1.6451,
1668571665760,1668571666148,1668571666758,1.6399,
1668571665760,1668571666398,1668571667008,1.6348,
1668571667221,1668571666648,1668571667258,1.6297,
1668571667222,1668571666898,1668571667508,1.6246,
1668571667222,1668571667148,1668571667758,1.6207,
1668571667222,1668571667398,1668571668008,1.6169,
1668571667222,1668571667648,1668571668258,1.6130,
1668571667222,1668571667898,1668571668508,1.6105,
1668571668706,1668571668148,1668571668758,1.6066,
1668571668707,1668571668648,1668571669258,1.6066,
1668571668707,1668571668898,1668571669508,1.6092,
1668571668707,1668571669148,1668571669758,1.6207,
1668571668707,1668571669398,1668571670008,1.6284,
1668571668706,1668571668398,1668571669008,1.6079,
1668571670214,1668571669898,1668571670508,1.6412,
1668571670214,1668571669648,1668571670258,1.6335,
1668571670215,1668571670148,1668571670758,1.6451,
1668571670215,1668571670398,1668571671008,1.6476,
1668571670215,1668571670648,1668571671258,1.6515,
1668571670215,1668571670898,1668571671508,1.6515,
1668571671721,1668571671148,1668571671758,1.6540,
1668571671721,1668571671398,1668571672008,1.6643,
1668571671722,1668571671648,1668571672258,1.6720,
1668571671722,1668571671898,1668571672508,1.6835,
1668571671722,1668571672148,1668571672758,1.6886,
1668571671722,1668571672398,1668571673008,1.6925,
1668571673206,1668571672648,1668571673258,1.6899,
1668571673206,1668571672898,1668571673508,1.6912,
1668571673208,1668571673148,1668571673758,1.6886,
1668571673208,1668571673398,1668571674008,1.6861,
1668571673208,1668571673648,1668571674258,1.6848,
1668571673208,1668571673898,1668571674508,1.6912,
1668571674713,1668571674148,1668571674758,1.7181,
1668571674713,1668571674398,1668571675008,1.7719,
1668571674714,1668571674648,1668571675258,1.8346,
1668571674714,1668571674898,1668571675508,1.9000,
1668571674714,1668571675148,1668571675758,1.9448,
1668571674714,1668571675398,1668571676008,1.9463,
1668571676222,1668571675648,1668571676258,1.9552,
1668571676222,1668571675898,1668571676508,1.9591,
1668571676223,1668571676148,1668571676758,1.9540,
1668571676223,1668571676398,1668571677008,1.9335,
1668571676223,1668571676648,1668571677258,1.9130,
1668571676223,1668571676898,1668571677508,1.8912,
1668571677706,1668571677148,1668571677758,1.8758,
1668571677706,1668571677398,1668571678008,1.8605,
1668571677707,1668571677648,1668571678258,1.8541,
1668571677707,1668571677898,1668571678508,1.8464,
1668571677707,1668571678148,1668571678758,1.8348,
1668571677707,1668571678398,1668571679008,1.8297,
1668571679214,1668571678648,1668571679258,1.8246,
1668571679214,1668571678898,1668571679508,1.8182,
1668571679215,1668571679148,1668571679758,1.8195,
1668571679215,1668571679398,1668571680008,1.8156,
1668571679215,1668571679648,1668571680258,1.8092,
1668571679215,1668571679898,1668571680508,1.8003,
1668571680722,1668571680148,1668571680758,1.7964,
1668571680722,1668571680398,1668571681008,1.7939,
1668571680723,1668571680648,1668571681258,1.7874,
1668571680723,1668571680898,1668571681508,1.7810,
1668571680723,1668571681148,1668571681758,1.7785,
1668571680723,1668571681398,1668571682008,1.7810,
